,timestamp,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure,temperature_2m_was_missing,relative_humidity_2m_was_missing,wind_speed_10m_was_missing,surface_pressure_was_missing,pm10_was_missing,pm2_5_was_missing,carbon_monoxide_was_missing,nitrogen_dioxide_was_missing,sulphur_dioxide_was_missing,ozone_was_missing,us_aqi_was_missing
2240,2025-11-30 08:00:00,44.5,43.9,1186.0,40.0,24.1,61.0,109,16.7,44,10.2,1016.3,0,0,0,0,0,0,0,0,0,0,0
2241,2025-11-30 09:00:00,49.6,49.1,1182.0,34.7,26.9,82.0,109,18.6,39,8.5,1017.0,0,0,0,0,0,0,0,0,0,0,0
2242,2025-11-30 10:00:00,47.1,46.3,1077.0,23.0,30.0,115.0,109,21.9,32,6.6,1017.2,0,0,0,0,0,0,0,0,0,0,0
2243,2025-11-30 11:00:00,38.1,36.9,946.0,13.7,32.5,141.0,109,24.9,25,6.1,1016.9,0,0,0,0,0,0,0,0,0,0,0
2244,2025-11-30 12:00:00,31.7,30.7,770.0,9.3,33.7,153.0,108,26.4,19,6.0,1015.7,0,0,0,0,0,0,0,0,0,0,0
2245,2025-11-30 13:00:00,28.8,27.9,568.0,7.1,34.3,158.0,107,27.5,16,6.0,1014.4,0,0,0,0,0,0,0,0,0,0,0
2246,2025-11-30 14:00:00,27.5,26.6,469.0,7.7,34.8,157.0,105,28.0,15,4.0,1013.4,0,0,0,0,0,0,0,0,0,0,0
2247,2025-11-30 15:00:00,27.0,26.1,564.0,10.4,35.5,152.0,104,28.1,15,1.0,1012.7,0,0,0,0,0,0,0,0,0,0,0
2248,2025-11-30 16:00:00,26.5,25.7,762.0,15.9,36.0,142.0,102,27.8,17,4.6,1012.5,0,0,0,0,0,0,0,0,0,0,0
2249,2025-11-30 17:00:00,22.4,22.4,925.0,25.1,36.5,127.0,101,26.9,21,6.5,1012.5,0,0,0,0,0,0,0,0,0,0,0
2250,2025-11-30 18:00:00,38.1,38.0,965.0,44.1,35.3,99.0,110,24.9,28,9.3,1012.8,0,0,0,0,0,0,0,0,0,0,0
2251,2025-11-30 19:00:00,39.6,39.5,969.0,70.0,33.5,60.0,107,23.4,35,8.1,1013.6,0,0,0,0,0,0,0,0,0,0,0
2252,2025-11-30 20:00:00,38.1,38.1,1059.0,88.1,31.9,30.0,100,22.4,41,7.3,1014.1,0,0,0,0,0,0,0,0,0,0,0
2253,2025-11-30 21:00:00,38.4,38.3,1379.0,91.0,30.9,19.0,100,21.8,46,7.5,1014.5,0,0,0,0,0,0,0,0,0,0,0
2254,2025-11-30 22:00:00,40.2,39.9,1783.0,86.1,30.1,18.0,100,21.5,50,6.7,1014.7,0,0,0,0,0,0,0,0,0,0,0
2255,2025-11-30 23:00:00,41.8,41.6,1961.0,80.2,28.7,17.0,100,20.5,55,5.4,1014.9,0,0,0,0,0,0,0,0,0,0,0
2256,2025-12-01 00:00:00,42.7,42.6,1704.0,75.9,25.9,13.0,101,19.5,58,7.0,1014.7,0,0,0,0,0,0,0,0,0,0,0
2257,2025-12-01 01:00:00,42.5,42.3,1220.0,70.7,22.4,11.0,101,19.0,59,7.6,1014.5,0,0,0,0,0,0,0,0,0,0,0
2258,2025-12-01 02:00:00,41.8,41.6,817.0,63.7,19.9,12.0,102,18.4,63,7.9,1014.4,0,0,0,0,0,0,0,0,0,0,0
2259,2025-12-01 03:00:00,39.2,38.9,545.0,51.8,19.0,21.0,102,17.9,66,7.2,1013.9,0,0,0,0,0,0,0,0,0,0,0
2260,2025-12-01 04:00:00,33.9,33.5,354.0,38.2,18.9,35.0,103,17.7,69,6.5,1013.9,0,0,0,0,0,0,0,0,0,0,0
2261,2025-12-01 05:00:00,29.3,28.6,404.0,30.9,19.3,44.0,103,17.5,64,6.7,1013.8,0,0,0,0,0,0,0,0,0,0,0
2262,2025-12-01 06:00:00,28.2,27.2,945.0,40.2,20.3,34.0,102,16.6,69,6.7,1014.0,0,0,0,0,0,0,0,0,0,0,0
2263,2025-12-01 07:00:00,34.0,32.8,1727.0,52.4,21.7,21.0,101,16.0,72,6.0,1014.6,0,0,0,0,0,0,0,0,0,0,0
2264,2025-12-01 08:00:00,45.5,44.4,2159.0,57.1,23.2,20.0,101,16.2,72,6.3,1015.2,0,0,0,0,0,0,0,0,0,0,0
2265,2025-12-01 09:00:00,39.5,37.6,1893.0,47.0,24.9,43.0,101,18.9,63,4.4,1015.5,0,0,0,0,0,0,0,0,0,0,0
2266,2025-12-01 10:00:00,33.1,28.3,1278.0,29.5,26.7,79.0,100,22.3,50,4.3,1015.7,0,0,0,0,0,0,0,0,0,0,0
2267,2025-12-01 11:00:00,31.1,22.5,764.0,15.5,27.8,106.0,98,25.1,35,7.2,1015.2,0,0,0,0,0,0,0,0,0,0,0
2268,2025-12-01 12:00:00,29.6,20.0,507.0,9.4,27.7,118.0,97,26.4,28,8.8,1014.5,0,0,0,0,0,0,0,0,0,0,0
2269,2025-12-01 13:00:00,28.5,18.9,351.0,7.0,26.9,121.0,96,27.0,24,10.3,1013.5,0,0,0,0,0,0,0,0,0,0,0
2270,2025-12-01 14:00:00,27.8,18.0,286.0,6.6,26.2,121.0,95,27.1,20,10.6,1012.4,0,0,0,0,0,0,0,0,0,0,0
2271,2025-12-01 15:00:00,27.9,17.6,311.0,6.6,26.1,120.0,94,27.1,17,10.1,1011.9,0,0,0,0,0,0,0,0,0,0,0
2272,2025-12-01 16:00:00,27.9,17.4,426.0,8.7,26.1,114.0,93,26.6,17,9.9,1011.8,0,0,0,0,0,0,0,0,0,0,0
2273,2025-12-01 17:00:00,24.6,16.0,618.0,15.7,24.9,102.0,93,25.5,17,9.5,1011.6,0,0,0,0,0,0,0,0,0,0,0
2274,2025-12-01 18:00:00,32.1,25.8,929.0,32.5,24.0,78.0,92,23.7,29,8.8,1012.2,0,0,0,0,0,0,0,0,0,0,0
2275,2025-12-01 19:00:00,36.1,30.3,1317.0,55.7,22.9,45.0,91,22.5,41,6.9,1012.8,0,0,0,0,0,0,0,0,0,0,0
2276,2025-12-01 20:00:00,37.4,31.7,1646.0,73.0,22.0,21.0,90,21.6,48,5.8,1013.3,0,0,0,0,0,0,0,0,0,0,0
2277,2025-12-01 21:00:00,38.9,32.9,1900.0,79.6,22.0,12.0,90,21.2,50,3.3,1013.8,0,0,0,0,0,0,0,0,0,0,0
2278,2025-12-01 22:00:00,41.9,35.0,2096.0,80.4,22.4,12.0,89,20.5,58,1.2,1013.9,0,0,0,0,0,0,0,0,0,0,0
2279,2025-12-01 23:00:00,45.9,37.5,2146.0,77.0,22.1,15.0,89,19.5,53,5.7,1014.4,0,0,0,0,0,0,0,0,0,0,0
2280,2025-12-02 00:00:00,44.5,35.4,1977.0,67.7,20.6,23.0,88,18.5,56,3.4,1014.1,0,0,0,0,0,0,0,0,0,0,0
2281,2025-12-02 01:00:00,41.6,32.7,1662.0,54.4,18.5,34.0,88,18.2,56,2.8,1013.7,0,0,0,0,0,0,0,0,0,0,0
2282,2025-12-02 02:00:00,41.1,31.9,1338.0,44.4,16.6,39.0,87,18.0,55,7.2,1013.6,0,0,0,0,0,0,0,0,0,0,0
2283,2025-12-02 03:00:00,41.2,32.4,982.0,41.0,14.7,33.0,86,17.4,52,7.4,1013.2,0,0,0,0,0,0,0,0,0,0,0
2284,2025-12-02 04:00:00,37.6,31.2,615.0,41.0,13.0,21.0,85,17.1,44,8.1,1013.1,0,0,0,0,0,0,0,0,0,0,0
2285,2025-12-02 05:00:00,39.2,33.4,441.0,45.6,15.5,13.0,85,16.2,49,8.0,1013.3,0,0,0,0,0,0,0,0,0,0,0
2286,2025-12-02 06:00:00,36.1,31.9,629.0,46.8,16.3,9.0,86,15.6,47,8.0,1013.8,0,0,0,0,0,0,0,0,0,0,0
2287,2025-12-02 07:00:00,40.5,36.7,1009.0,48.3,17.7,5.0,86,15.1,47,8.1,1014.7,0,0,0,0,0,0,0,0,0,0,0
2288,2025-12-02 08:00:00,47.6,44.9,1274.0,47.2,21.3,12.0,86,15.6,45,8.6,1015.4,0,0,0,0,0,0,0,0,0,0,0
2289,2025-12-02 09:00:00,43.9,40.6,1289.0,41.6,29.1,38.0,87,17.9,40,8.1,1016.0,0,0,0,0,0,0,0,0,0,0,0
2290,2025-12-02 10:00:00,40.0,33.9,1189.0,33.6,39.2,74.0,87,21.1,32,4.6,1016.3,0,0,0,0,0,0,0,0,0,0,0
2291,2025-12-02 11:00:00,42.7,30.9,1067.0,26.3,46.9,105.0,87,23.5,29,3.1,1016.0,0,0,0,0,0,0,0,0,0,0,0
2292,2025-12-02 12:00:00,48.3,29.8,918.0,20.5,50.3,125.0,88,24.8,32,3.6,1014.9,0,0,0,0,0,0,0,0,0,0,0
2293,2025-12-02 13:00:00,51.2,30.3,747.0,15.6,51.4,139.0,89,25.5,32,4.1,1013.6,0,0,0,0,0,0,0,0,0,0,0
2294,2025-12-02 14:00:00,49.6,30.5,661.0,12.8,51.6,148.0,90,26.1,31,4.9,1012.5,0,0,0,0,0,0,0,0,0,0,0
2295,2025-12-02 15:00:00,48.1,31.0,666.0,10.3,51.1,156.0,91,26.1,32,6.6,1012.0,0,0,0,0,0,0,0,0,0,0,0
2296,2025-12-02 16:00:00,47.1,31.5,756.0,10.0,49.7,159.0,92,25.5,37,8.1,1011.7,0,0,0,0,0,0,0,0,0,0,0
2297,2025-12-02 17:00:00,44.1,29.5,1022.0,18.0,52.6,151.0,93,24.1,43,7.6,1012.2,0,0,0,0,0,0,0,0,0,0,0
2298,2025-12-02 18:00:00,61.7,49.2,1707.0,48.1,52.5,111.0,95,23.4,46,4.3,1012.6,0,0,0,0,0,0,0,0,0,0,0
2299,2025-12-02 19:00:00,70.8,60.5,2568.0,89.0,52.1,56.0,99,22.9,49,3.3,1013.4,0,0,0,0,0,0,0,0,0,0,0
2300,2025-12-02 20:00:00,72.6,64.5,2966.0,116.3,50.6,17.0,99,22.2,51,5.1,1014.2,0,0,0,0,0,0,0,0,0,0,0
2301,2025-12-02 21:00:00,74.7,68.0,2460.0,118.2,47.6,7.0,103,21.2,53,8.0,1015.0,0,0,0,0,0,0,0,0,0,0,0
2302,2025-12-02 22:00:00,70.5,65.7,1491.0,106.4,43.4,12.0,106,20.6,43,8.5,1015.4,0,0,0,0,0,0,0,0,0,0,0
2303,2025-12-02 23:00:00,56.9,54.4,739.0,91.3,38.2,20.0,110,19.9,34,7.6,1015.8,0,0,0,0,0,0,0,0,0,0,0
2304,2025-12-03 00:00:00,45.9,44.4,494.0,74.2,31.0,30.0,111,19.4,34,8.2,1015.4,0,0,0,0,0,0,0,0,0,0,0
2305,2025-12-03 01:00:00,38.1,37.0,465.0,53.8,22.7,43.0,112,18.6,37,9.1,1015.1,0,0,0,0,0,0,0,0,0,0,0
2306,2025-12-03 02:00:00,32.9,32.0,461.0,36.6,16.3,55.0,113,17.6,41,10.0,1015.0,0,0,0,0,0,0,0,0,0,0,0
2307,2025-12-03 03:00:00,29.0,27.9,394.0,24.0,13.2,64.0,113,17.0,43,10.0,1014.9,0,0,0,0,0,0,0,0,0,0,0
2308,2025-12-03 04:00:00,25.5,24.3,351.0,14.6,12.0,71.0,112,16.8,43,9.6,1015.3,0,0,0,0,0,0,0,0,0,0,0
2309,2025-12-03 05:00:00,24.7,23.6,406.0,12.8,11.8,64.0,112,16.6,41,9.7,1015.5,0,0,0,0,0,0,0,0,0,0,0
2310,2025-12-03 06:00:00,23.4,22.2,657.0,21.5,12.7,56.0,111,16.1,42,10.0,1016.0,0,0,0,0,0,0,0,0,0,0,0
2311,2025-12-03 07:00:00,25.6,24.3,1006.0,33.2,14.0,46.0,110,15.9,42,9.5,1017.0,0,0,0,0,0,0,0,0,0,0,0
2312,2025-12-03 08:00:00,29.5,28.3,1226.0,39.1,15.2,46.0,108,16.1,40,9.8,1017.8,0,0,0,0,0,0,0,0,0,0,0
2313,2025-12-03 09:00:00,32.0,31.2,1207.0,33.8,16.2,67.0,106,18.0,36,8.7,1018.4,0,0,0,0,0,0,0,0,0,0,0
2314,2025-12-03 10:00:00,27.6,26.1,1059.0,22.8,17.1,98.0,106,21.0,29,6.5,1018.9,0,0,0,0,0,0,0,0,0,0,0
2315,2025-12-03 11:00:00,24.0,21.8,887.0,13.7,17.5,123.0,105,24.1,22,6.9,1018.7,0,0,0,0,0,0,0,0,0,0,0
2316,2025-12-03 12:00:00,21.6,19.2,688.0,9.3,17.0,135.0,104,26.1,16,9.4,1017.7,0,0,0,0,0,0,0,0,0,0,0
2317,2025-12-03 13:00:00,20.4,18.0,464.0,6.8,16.0,140.0,103,27.1,13,9.6,1016.6,0,0,0,0,0,0,0,0,0,0,0
2318,2025-12-03 14:00:00,19.6,17.5,335.0,6.0,15.2,142.0,101,27.5,12,10.1,1015.8,0,0,0,0,0,0,0,0,0,0,0
2319,2025-12-03 15:00:00,19.0,17.0,373.0,6.9,14.8,140.0,100,27.5,12,10.3,1015.3,0,0,0,0,0,0,0,0,0,0,0
2320,2025-12-03 16:00:00,18.7,16.9,505.0,9.5,14.7,135.0,99,27.0,12,11.0,1015.4,0,0,0,0,0,0,0,0,0,0,0
2321,2025-12-03 17:00:00,20.2,18.6,627.0,12.9,14.7,124.0,97,26.2,13,10.8,1015.4,0,0,0,0,0,0,0,0,0,0,0
2322,2025-12-03 18:00:00,26.7,25.6,719.0,18.6,14.6,109.0,97,25.1,14,11.0,1016.0,0,0,0,0,0,0,0,0,0,0,0
2323,2025-12-03 19:00:00,28.6,27.6,800.0,26.2,14.5,89.0,94,24.0,16,11.8,1016.7,0,0,0,0,0,0,0,0,0,0,0
2324,2025-12-03 20:00:00,28.6,27.5,829.0,30.9,14.4,74.0,91,22.5,20,11.8,1017.4,0,0,0,0,0,0,0,0,0,0,0
2325,2025-12-03 21:00:00,29.6,28.3,770.0,30.0,14.4,68.0,88,21.1,23,12.0,1017.8,0,0,0,0,0,0,0,0,0,0,0
2326,2025-12-03 22:00:00,30.9,29.4,658.0,26.0,14.5,68.0,85,20.4,27,12.0,1018.0,0,0,0,0,0,0,0,0,0,0,0
2327,2025-12-03 23:00:00,31.3,29.8,555.0,21.7,14.4,69.0,81,19.7,30,12.3,1018.3,0,0,0,0,0,0,0,0,0,0,0
2328,2025-12-04 00:00:00,31.1,29.4,475.0,17.5,13.9,73.0,79,19.3,31,11.9,1017.9,0,0,0,0,0,0,0,0,0,0,0
2329,2025-12-04 01:00:00,30.5,28.8,404.0,13.0,13.3,78.0,78,19.0,32,11.6,1017.7,0,0,0,0,0,0,0,0,0,0,0
2330,2025-12-04 02:00:00,30.2,28.5,356.0,9.5,13.0,83.0,77,18.6,32,11.1,1017.6,0,0,0,0,0,0,0,0,0,0,0
2331,2025-12-04 03:00:00,29.9,28.2,321.0,7.0,13.3,86.0,77,18.2,33,10.9,1017.1,0,0,0,0,0,0,0,0,0,0,0
2332,2025-12-04 04:00:00,29.6,28.0,310.0,5.5,13.9,87.0,77,17.9,33,11.0,1017.4,0,0,0,0,0,0,0,0,0,0,0
2333,2025-12-04 05:00:00,29.6,28.1,370.0,6.9,14.5,84.0,77,17.9,33,10.6,1017.5,0,0,0,0,0,0,0,0,0,0,0
2334,2025-12-04 06:00:00,29.8,28.4,578.0,12.8,15.9,78.0,78,17.6,33,10.6,1017.8,0,0,0,0,0,0,0,0,0,0,0
2335,2025-12-04 07:00:00,31.5,30.4,857.0,20.8,17.8,70.0,78,17.5,33,10.7,1018.6,0,0,0,0,0,0,0,0,0,0,0
2336,2025-12-04 08:00:00,33.6,32.6,1023.0,25.1,19.4,69.0,79,18.0,33,11.3,1019.1,0,0,0,0,0,0,0,0,0,0,0
2337,2025-12-04 09:00:00,33.9,33.1,974.0,22.2,20.6,80.0,79,20.0,29,10.3,1019.7,0,0,0,0,0,0,0,0,0,0,0
2338,2025-12-04 10:00:00,30.9,30.0,812.0,15.6,21.4,97.0,79,22.8,25,9.0,1019.9,0,0,0,0,0,0,0,0,0,0,0
2339,2025-12-04 11:00:00,25.4,24.8,665.0,10.2,21.7,113.0,80,25.2,22,9.6,1019.6,0,0,0,0,0,0,0,0,0,0,0
2340,2025-12-04 12:00:00,21.9,21.5,554.0,7.4,20.9,125.0,80,26.8,19,10.8,1018.7,0,0,0,0,0,0,0,0,0,0,0
2341,2025-12-04 13:00:00,20.8,20.4,457.0,5.7,19.4,135.0,80,27.5,19,9.0,1017.9,0,0,0,0,0,0,0,0,0,0,0
2342,2025-12-04 14:00:00,20.7,20.3,436.0,5.4,18.4,140.0,80,27.9,18,6.6,1017.0,0,0,0,0,0,0,0,0,0,0,0
2343,2025-12-04 15:00:00,20.8,20.4,529.0,5.9,18.4,140.0,81,27.9,18,5.3,1016.2,0,0,0,0,0,0,0,0,0,0,0
2344,2025-12-04 16:00:00,20.7,20.3,697.0,7.9,18.9,135.0,81,27.6,18,5.8,1015.9,0,0,0,0,0,0,0,0,0,0,0
2345,2025-12-04 17:00:00,15.7,15.6,883.0,13.8,21.4,124.0,81,27.0,19,6.1,1016.0,0,0,0,0,0,0,0,0,0,0,0
2346,2025-12-04 18:00:00,27.6,27.5,1120.0,29.0,20.7,99.0,81,25.9,22,6.1,1016.5,0,0,0,0,0,0,0,0,0,0,0
2347,2025-12-04 19:00:00,30.5,30.5,1376.0,49.4,19.6,64.0,82,24.9,23,5.7,1017.0,0,0,0,0,0,0,0,0,0,0,0
2348,2025-12-04 20:00:00,27.4,27.4,1495.0,61.1,18.3,41.0,81,23.6,25,4.6,1017.7,0,0,0,0,0,0,0,0,0,0,0
2349,2025-12-04 21:00:00,24.3,24.3,1371.0,55.6,16.6,42.0,81,22.5,27,4.9,1018.0,0,0,0,0,0,0,0,0,0,0,0
2350,2025-12-04 22:00:00,22.3,22.3,1110.0,41.3,14.8,54.0,81,21.5,29,6.2,1018.2,0,0,0,0,0,0,0,0,0,0,0
2351,2025-12-04 23:00:00,21.5,21.4,881.0,29.2,13.3,64.0,80,20.5,31,7.3,1018.4,0,0,0,0,0,0,0,0,0,0,0
2352,2025-12-05 00:00:00,21.0,20.9,741.0,23.2,12.5,66.0,80,19.4,33,8.0,1018.2,0,0,0,0,0,0,0,0,0,0,0
2353,2025-12-05 01:00:00,20.1,20.0,632.0,19.3,12.1,66.0,79,18.6,35,8.0,1018.2,0,0,0,0,0,0,0,0,0,0,0
2354,2025-12-05 02:00:00,19.2,19.0,547.0,16.5,11.9,65.0,78,18.0,36,8.1,1017.9,0,0,0,0,0,0,0,0,0,0,0
2355,2025-12-05 03:00:00,18.3,18.2,447.0,13.7,11.7,64.0,77,17.2,38,8.5,1017.5,0,0,0,0,0,0,0,0,0,0,0
2356,2025-12-05 04:00:00,17.6,17.4,372.0,12.0,11.7,61.0,76,16.6,40,8.0,1017.7,0,0,0,0,0,0,0,0,0,0,0
2357,2025-12-05 05:00:00,17.7,17.6,432.0,14.5,11.5,53.0,75,16.1,43,7.1,1017.6,0,0,0,0,0,0,0,0,0,0,0
2358,2025-12-05 06:00:00,18.5,18.4,762.0,24.6,12.8,40.0,74,15.5,46,7.3,1018.2,0,0,0,0,0,0,0,0,0,0,0
2359,2025-12-05 07:00:00,23.6,23.4,1227.0,38.1,14.7,24.0,74,15.1,47,8.1,1018.9,0,0,0,0,0,0,0,0,0,0,0
2360,2025-12-05 08:00:00,31.4,31.3,1540.0,45.2,17.4,21.0,73,15.6,45,8.0,1019.3,0,0,0,0,0,0,0,0,0,0,0
2361,2025-12-05 09:00:00,30.4,30.3,1570.0,39.9,21.6,45.0,73,18.1,38,6.9,1019.8,0,0,0,0,0,0,0,0,0,0,0
2362,2025-12-05 10:00:00,26.5,26.3,1447.0,28.2,26.5,82.0,73,21.6,29,6.1,1020.4,0,0,0,0,0,0,0,0,0,0,0
2363,2025-12-05 11:00:00,18.0,17.8,1275.0,18.3,29.7,113.0,72,25.0,22,4.3,1020.1,0,0,0,0,0,0,0,0,0,0,0
2364,2025-12-05 12:00:00,18.7,18.5,1019.0,12.9,29.9,131.0,72,26.6,19,4.4,1019.4,0,0,0,0,0,0,0,0,0,0,0
2365,2025-12-05 13:00:00,19.0,18.7,713.0,9.4,28.3,143.0,71,27.6,17,4.2,1018.4,0,0,0,0,0,0,0,0,0,0,0
2366,2025-12-05 14:00:00,18.4,18.0,562.0,7.9,26.4,149.0,71,28.1,16,3.1,1017.4,0,0,0,0,0,0,0,0,0,0,0
2367,2025-12-05 15:00:00,17.4,17.0,659.0,6.9,24.3,150.0,71,28.2,16,2.8,1016.6,0,0,0,0,0,0,0,0,0,0,0
2368,2025-12-05 16:00:00,16.4,16.0,911.0,7.9,21.9,144.0,71,28.1,17,3.1,1016.4,0,0,0,0,0,0,0,0,0,0,0
2369,2025-12-05 17:00:00,16.2,15.9,1241.0,15.8,21.1,126.0,70,26.9,26,5.0,1016.6,0,0,0,0,0,0,0,0,0,0,0
2370,2025-12-05 18:00:00,30.6,30.4,1769.0,33.9,19.9,98.0,87,24.8,40,8.1,1017.3,0,0,0,0,0,0,0,0,0,0,0
2371,2025-12-05 19:00:00,36.6,36.4,2375.0,58.3,18.3,59.0,91,23.7,42,7.9,1017.8,0,0,0,0,0,0,0,0,0,0,0
2372,2025-12-05 20:00:00,28.5,28.4,2623.0,71.9,16.6,34.0,79,23.2,42,5.0,1018.5,0,0,0,0,0,0,0,0,0,0,0
2373,2025-12-05 21:00:00,23.9,23.9,2190.0,64.6,14.9,35.0,71,22.5,38,6.4,1018.9,0,0,0,0,0,0,0,0,0,0,0
2374,2025-12-05 22:00:00,22.8,22.7,1398.0,46.6,13.1,50.0,71,22.2,30,9.2,1019.1,0,0,0,0,0,0,0,0,0,0,0
2375,2025-12-05 23:00:00,22.7,22.6,780.0,31.2,11.8,62.0,71,21.2,32,9.8,1019.2,0,0,0,0,0,0,0,0,0,0,0
2376,2025-12-06 00:00:00,22.4,22.3,563.0,23.5,11.1,65.0,71,20.6,33,10.9,1018.6,0,0,0,0,0,0,0,0,0,0,0
2377,2025-12-06 01:00:00,21.2,21.1,519.0,18.4,10.8,66.0,71,20.2,35,10.4,1018.4,0,0,0,0,0,0,0,0,0,0,0
2378,2025-12-06 02:00:00,19.6,19.4,495.0,14.6,10.7,67.0,72,20.0,36,10.3,1018.1,0,0,0,0,0,0,0,0,0,0,0
2379,2025-12-06 03:00:00,17.8,17.6,412.0,11.0,10.5,69.0,72,19.9,37,9.7,1017.7,0,0,0,0,0,0,0,0,0,0,0
2380,2025-12-06 04:00:00,16.4,16.2,348.0,8.7,10.4,72.0,72,19.4,38,9.3,1017.8,0,0,0,0,0,0,0,0,0,0,0
2381,2025-12-06 05:00:00,16.5,16.4,391.0,10.2,10.6,68.0,71,19.0,39,9.3,1018.3,0,0,0,0,0,0,0,0,0,0,0
2382,2025-12-06 06:00:00,16.5,16.4,648.0,17.2,11.5,62.0,71,18.3,39,9.4,1018.7,0,0,0,0,0,0,0,0,0,0,0
2383,2025-12-06 07:00:00,19.2,19.0,1011.0,26.7,12.9,54.0,71,17.9,40,9.7,1019.4,0,0,0,0,0,0,0,0,0,0,0
2384,2025-12-06 08:00:00,23.1,22.8,1239.0,32.3,14.0,52.0,71,18.1,37,10.4,1020.0,0,0,0,0,0,0,0,0,0,0,0
2385,2025-12-06 09:00:00,26.4,26.2,1210.0,30.5,14.7,60.0,70,20.0,32,10.7,1020.4,0,0,0,0,0,0,0,0,0,0,0
2386,2025-12-06 10:00:00,24.9,24.7,1046.0,24.7,15.1,74.0,70,23.0,26,9.5,1020.3,0,0,0,0,0,0,0,0,0,0,0
2387,2025-12-06 11:00:00,21.7,21.4,873.0,19.1,15.8,89.0,70,25.4,22,8.6,1020.2,0,0,0,0,0,0,0,0,0,0,0
2388,2025-12-06 12:00:00,17.1,16.9,704.0,14.1,17.1,105.0,70,26.5,19,10.5,1019.4,0,0,0,0,0,0,0,0,0,0,0
2389,2025-12-06 13:00:00,17.5,17.4,527.0,9.2,18.5,120.0,70,27.6,18,11.9,1018.4,0,0,0,0,0,0,0,0,0,0,0
2390,2025-12-06 14:00:00,18.7,18.6,428.0,7.0,19.4,130.0,70,28.0,18,11.4,1017.7,0,0,0,0,0,0,0,0,0,0,0
2391,2025-12-06 15:00:00,19.4,19.2,460.0,9.4,19.2,129.0,70,28.0,19,10.3,1017.1,0,0,0,0,0,0,0,0,0,0,0
2392,2025-12-06 16:00:00,19.8,19.6,571.0,14.5,18.4,122.0,70,27.8,19,9.7,1016.8,0,0,0,0,0,0,0,0,0,0,0
2393,2025-12-06 17:00:00,30.7,30.5,690.0,22.3,19.9,109.0,70,27.5,19,9.2,1016.7,0,0,0,0,0,0,0,0,0,0,0
2394,2025-12-06 18:00:00,38.6,38.4,822.0,28.4,18.8,95.0,71,26.2,20,9.4,1016.9,0,0,0,0,0,0,0,0,0,0,0
2395,2025-12-06 19:00:00,40.0,39.8,962.0,36.5,17.4,76.0,72,25.3,21,10.4,1017.5,0,0,0,0,0,0,0,0,0,0,0
2396,2025-12-06 20:00:00,38.5,38.3,1022.0,40.6,16.1,63.0,72,23.9,23,11.1,1017.7,0,0,0,0,0,0,0,0,0,0,0
2397,2025-12-06 21:00:00,38.0,37.7,939.0,37.0,15.4,61.0,73,22.5,26,10.5,1018.0,0,0,0,0,0,0,0,0,0,0,0
2398,2025-12-06 22:00:00,39.1,38.9,775.0,29.4,14.9,64.0,75,21.6,28,10.2,1018.3,0,0,0,0,0,0,0,0,0,0,0
2399,2025-12-06 23:00:00,41.6,41.2,632.0,22.8,14.4,66.0,76,20.8,29,10.0,1018.4,0,0,0,0,0,0,0,0,0,0,0
2400,2025-12-07 00:00:00,43.8,43.3,544.0,19.2,13.8,65.0,78,20.3,29,9.8,1018.2,0,0,0,0,0,0,0,0,0,0,0
2401,2025-12-07 01:00:00,45.4,45.1,476.0,16.7,13.1,64.0,80,19.9,29,9.7,1018.0,0,0,0,0,0,0,0,0,0,0,0
2402,2025-12-07 02:00:00,46.7,46.2,429.0,14.6,12.7,63.0,82,19.5,30,9.1,1017.9,0,0,0,0,0,0,0,0,0,0,0
2403,2025-12-07 03:00:00,47.5,46.9,378.0,12.0,12.5,63.0,84,19.0,32,9.1,1018.0,0,0,0,0,0,0,0,0,0,0,0
2404,2025-12-07 04:00:00,47.8,47.3,347.0,9.9,12.6,64.0,87,18.7,33,9.2,1018.1,0,0,0,0,0,0,0,0,0,0,0
2405,2025-12-07 05:00:00,47.8,47.3,410.0,11.6,12.9,59.0,89,18.4,33,9.2,1018.1,0,0,0,0,0,0,0,0,0,0,0
2406,2025-12-07 06:00:00,48.4,47.8,656.0,19.4,14.0,51.0,92,17.7,34,9.1,1018.3,0,0,0,0,0,0,0,0,0,0,0
2407,2025-12-07 07:00:00,51.6,51.0,996.0,30.0,15.5,41.0,95,17.0,37,9.4,1018.8,0,0,0,0,0,0,0,0,0,0,0
2408,2025-12-07 08:00:00,56.6,56.0,1229.0,35.9,17.0,40.0,98,17.2,37,9.3,1019.6,0,0,0,0,0,0,0,0,0,0,0
2409,2025-12-07 09:00:00,59.8,59.4,1269.0,33.0,18.2,55.0,101,19.0,33,7.8,1019.9,0,0,0,0,0,0,0,0,0,0,0
2410,2025-12-07 10:00:00,58.0,57.4,1203.0,25.4,19.4,78.0,104,22.0,28,6.0,1020.0,0,0,0,0,0,0,0,0,0,0,0
2411,2025-12-07 11:00:00,53.2,52.6,1091.0,18.6,20.5,99.0,108,25.0,22,5.5,1019.9,0,0,0,0,0,0,0,0,0,0,0
2412,2025-12-07 12:00:00,39.8,39.5,901.0,13.4,21.5,114.0,111,27.0,17,4.4,1019.1,0,0,0,0,0,0,0,0,0,0,0
